season,engine_size,race_no,country,track_name,team_name,driver,world_champ,runner_up,champ_points,runner_up_points,pole_position,quali_time,avg_quali_speed,pole_car,pole_engine,winner,win_car,win_car_engine,fast_lap,fast_lap_time,avg_fast_lap_speed,fast_lap_car,fast_lap_engine
06,V8,1,BHR,Bahrain International Circuit,Renault,Fernando Alonso,Yes,no,10,0,N/A,N/A,0,N/A,N/A,Fernando Alonso,Renault,Renault,N/A,N/A,0,N/A,N/A
06,V8,1,BHR,Bahrain International Circuit,Renault,Giancarlo Fisichella,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,1,BHR,Bahrain International Circuit,McLaren,Kimi Raikkonen,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,1,BHR,Bahrain International Circuit,McLaren,Juan Pablo Montoya,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,1,BHR,Bahrain International Circuit,Ferrari,Michael Schumacher,no,Yes,0,8,Michael Schumacher,1:31.431,213.101,Ferrari,Ferrari,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,1,BHR,Bahrain International Circuit,Ferrari,Felipe Massa,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,1,BHR,Bahrain International Circuit,Toyota,Ralf Schumacher,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,1,BHR,Bahrain International Circuit,Toyota,Jarno Trulli,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,1,BHR,Bahrain International Circuit,Williams,Mark Webber,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,1,BHR,Bahrain International Circuit,Williams,Nico Rosberg,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,Nico Rosberg,1:32.408,210.838,Williams,Cosworth
06,V8,1,BHR,Bahrain International Circuit,Honda,Rubens Barrichello,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,1,BHR,Bahrain International Circuit,Honda,Jenson Button,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,1,BHR,Bahrain International Circuit,RBR,David Coulthard,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,1,BHR,Bahrain International Circuit,RBR,Christian Klien,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,1,BHR,Bahrain International Circuit,BMW Sauber,Nick Heidfeld,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,1,BHR,Bahrain International Circuit,BMW Sauber,Jacques Villeneuve,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,1,BHR,Bahrain International Circuit,Midland/Spyker,Tiago Monteiro,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,1,BHR,Bahrain International Circuit,Midland/Spyker,Christijan Albers,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,1,BHR,Bahrain International Circuit,Toro Rosso,Vitantonio Liuzzi,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,1,BHR,Bahrain International Circuit,Toro Rosso,Scott Speed,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,1,BHR,Bahrain International Circuit,Super Aguri,Takuma Sato,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,1,BHR,Bahrain International Circuit,Super Aguri,Yuji Ide,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,2,MAL,Sepang International Circuit,Renault,Fernando Alonso,Yes,no,8,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,Fernando Alonso,"1:34.803	",210.487,Renault,Renault
06,V8,2,MAL,Sepang International Circuit,Renault,Giancarlo Fisichella,no,no,0,0,Giancarlo Fisichella,1:33.840,212.631,Renault,Renault,Giancarlo Fisichella,Renault,Renault,N/A,N/A,0,N/A,N/A
06,V8,2,MAL,Sepang International Circuit,McLaren,Kimi Raikkonen,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,2,MAL,Sepang International Circuit,McLaren,Juan Pablo Montoya,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,2,MAL,Sepang International Circuit,Ferrari,Michael Schumacher,no,Yes,0,3,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,2,MAL,Sepang International Circuit,Ferrari,Felipe Massa,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,2,MAL,Sepang International Circuit,Toyota,Ralf Schumacher,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,2,MAL,Sepang International Circuit,Toyota,Jarno Trulli,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,2,MAL,Sepang International Circuit,Williams,Mark Webber,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,2,MAL,Sepang International Circuit,Williams,Nico Rosberg,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,2,MAL,Sepang International Circuit,Honda,Rubens Barrichello,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,2,MAL,Sepang International Circuit,Honda,Jenson Button,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,2,MAL,Sepang International Circuit,RBR,David Coulthard,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,2,MAL,Sepang International Circuit,RBR,Christian Klien,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,2,MAL,Sepang International Circuit,BMW Sauber,Nick Heidfeld,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,2,MAL,Sepang International Circuit,BMW Sauber,Jacques Villeneuve,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,2,MAL,Sepang International Circuit,Midland/Spyker,Tiago Monteiro,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,2,MAL,Sepang International Circuit,Midland/Spyker,Christijan Albers,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,2,MAL,Sepang International Circuit,Toro Rosso,Vitantonio Liuzzi,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,2,MAL,Sepang International Circuit,Toro Rosso,Scott Speed,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,2,MAL,Sepang International Circuit,Super Aguri,Takuma Sato,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,2,MAL,Sepang International Circuit,Super Aguri,Yuji Ide,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,3,AUS,Melbourne Grand Prix Circuit,Renault,Fernando Alonso,Yes,no,10,0,N/A,N/A,0,N/A,N/A,Fernando Alonso,Renault,Renault,N/A,N/A,0,N/A,N/A
06,V8,3,AUS,Melbourne Grand Prix Circuit,Renault,Giancarlo Fisichella,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,Kimi Raikkonen,"1:26.045	",221.869,McLaren,Mercedes
06,V8,3,AUS,Melbourne Grand Prix Circuit,McLaren,Kimi Raikkonen,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,3,AUS,Melbourne Grand Prix Circuit,McLaren,Juan Pablo Montoya,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,3,AUS,Melbourne Grand Prix Circuit,Ferrari,Michael Schumacher,no,Yes,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,3,AUS,Melbourne Grand Prix Circuit,Ferrari,Felipe Massa,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,3,AUS,Melbourne Grand Prix Circuit,Toyota,Ralf Schumacher,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,3,AUS,Melbourne Grand Prix Circuit,Toyota,Jarno Trulli,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,3,AUS,Melbourne Grand Prix Circuit,Williams,Mark Webber,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,3,AUS,Melbourne Grand Prix Circuit,Williams,Nico Rosberg,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,3,AUS,Melbourne Grand Prix Circuit,Honda,Rubens Barrichello,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,3,AUS,Melbourne Grand Prix Circuit,Honda,Jenson Button,no,no,0,0,Jenson Button,"1:25.229	",223.985,Honda,Honda,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,3,AUS,Melbourne Grand Prix Circuit,RBR,David Coulthard,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,3,AUS,Melbourne Grand Prix Circuit,RBR,Christian Klien,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,3,AUS,Melbourne Grand Prix Circuit,BMW Sauber,Nick Heidfeld,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,3,AUS,Melbourne Grand Prix Circuit,BMW Sauber,Jacques Villeneuve,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,3,AUS,Melbourne Grand Prix Circuit,Midland/Spyker,Tiago Monteiro,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,3,AUS,Melbourne Grand Prix Circuit,Midland/Spyker,Christijan Albers,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,3,AUS,Melbourne Grand Prix Circuit,Toro Rosso,Vitantonio Liuzzi,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,3,AUS,Melbourne Grand Prix Circuit,Toro Rosso,Scott Speed,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,3,AUS,Melbourne Grand Prix Circuit,Super Aguri,Takuma Sato,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,3,AUS,Melbourne Grand Prix Circuit,Super Aguri,Yuji Ide,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,4,SAN,Autodromo Enzo e Dino Ferrari,Renault,Fernando Alonso,Yes,no,8,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,Fernando Alonso,"1:24.569	",211.098,Renault,Renault
06,V8,4,SAN,Autodromo Enzo e Dino Ferrari,Renault,Giancarlo Fisichella,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,4,SAN,Autodromo Enzo e Dino Ferrari,McLaren,Kimi Raikkonen,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,4,SAN,Autodromo Enzo e Dino Ferrari,McLaren,Juan Pablo Montoya,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,4,SAN,Autodromo Enzo e Dino Ferrari,Ferrari,Michael Schumacher,no,Yes,0,10,Michael Schumacher,"1:22.795	",214.476,Ferrari,Ferrari,Michael Schumacher,Ferrari,Ferrari,N/A,N/A,0,N/A,N/A
06,V8,4,SAN,Autodromo Enzo e Dino Ferrari,Ferrari,Felipe Massa,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,4,SAN,Autodromo Enzo e Dino Ferrari,Toyota,Ralf Schumacher,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,4,SAN,Autodromo Enzo e Dino Ferrari,Toyota,Jarno Trulli,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,4,SAN,Autodromo Enzo e Dino Ferrari,Williams,Mark Webber,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,4,SAN,Autodromo Enzo e Dino Ferrari,Williams,Nico Rosberg,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,4,SAN,Autodromo Enzo e Dino Ferrari,Honda,Rubens Barrichello,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,4,SAN,Autodromo Enzo e Dino Ferrari,Honda,Jenson Button,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,4,SAN,Autodromo Enzo e Dino Ferrari,RBR,David Coulthard,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,4,SAN,Autodromo Enzo e Dino Ferrari,RBR,Christian Klien,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,4,SAN,Autodromo Enzo e Dino Ferrari,BMW Sauber,Nick Heidfeld,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,4,SAN,Autodromo Enzo e Dino Ferrari,BMW Sauber,Jacques Villeneuve,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,4,SAN,Autodromo Enzo e Dino Ferrari,Midland/Spyker,Tiago Monteiro,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,4,SAN,Autodromo Enzo e Dino Ferrari,Midland/Spyker,Christijan Albers,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,4,SAN,Autodromo Enzo e Dino Ferrari,Toro Rosso,Vitantonio Liuzzi,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,4,SAN,Autodromo Enzo e Dino Ferrari,Toro Rosso,Scott Speed,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,4,SAN,Autodromo Enzo e Dino Ferrari,Super Aguri,Takuma Sato,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,4,SAN,Autodromo Enzo e Dino Ferrari,Super Aguri,Yuji Ide,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,5,EUR,Nurburgring,Renault,Fernando Alonso,Yes,no,8,0,Fernando Alonso,"1:29.819	",206.411,Renault,Renault,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,5,EUR,Nurburgring,Renault,Giancarlo Fisichella,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,5,EUR,Nurburgring,McLaren,Kimi Raikkonen,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,5,EUR,Nurburgring,McLaren,Juan Pablo Montoya,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,5,EUR,Nurburgring,Ferrari,Michael Schumacher,no,Yes,0,10,N/A,N/A,0,N/A,N/A,Michael Schumacher,Ferrari,Ferrari,Michael Schumacher,"1:32.099	",201.226,Ferrari,Ferrari
06,V8,5,EUR,Nurburgring,Ferrari,Felipe Massa,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,5,EUR,Nurburgring,Toyota,Ralf Schumacher,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,5,EUR,Nurburgring,Toyota,Jarno Trulli,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,5,EUR,Nurburgring,Williams,Mark Webber,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,5,EUR,Nurburgring,Williams,Nico Rosberg,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,5,EUR,Nurburgring,Honda,Rubens Barrichello,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,5,EUR,Nurburgring,Honda,Jenson Button,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,5,EUR,Nurburgring,RBR,David Coulthard,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,5,EUR,Nurburgring,RBR,Christian Klien,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,5,EUR,Nurburgring,BMW Sauber,Nick Heidfeld,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,5,EUR,Nurburgring,BMW Sauber,Jacques Villeneuve,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,5,EUR,Nurburgring,Midland/Spyker,Tiago Monteiro,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,5,EUR,Nurburgring,Midland/Spyker,Christijan Albers,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,5,EUR,Nurburgring,Toro Rosso,Vitantonio Liuzzi,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,5,EUR,Nurburgring,Toro Rosso,Scott Speed,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,5,EUR,Nurburgring,Super Aguri,Takuma Sato,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,5,EUR,Nurburgring,Super Aguri,Franck Montagny,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,6,ESP,Circuit de Catalunya,Renault,Fernando Alonso,Yes,no,10,0,Fernando Alonso,"1:14.648	",223.137,Renault,Renault,Fernando Alonso,Renault,Renault,N/A,N/A,0,N/A,N/A
06,V8,6,ESP,Circuit de Catalunya,Renault,Giancarlo Fisichella,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,6,ESP,Circuit de Catalunya,McLaren,Kimi Raikkonen,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,6,ESP,Circuit de Catalunya,McLaren,Juan Pablo Montoya,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,6,ESP,Circuit de Catalunya,Ferrari,Michael Schumacher,no,Yes,0,8,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,6,ESP,Circuit de Catalunya,Ferrari,Felipe Massa,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,Felipe Massa,"1:16.648	",217.320,Ferrari,Ferrari
06,V8,6,ESP,Circuit de Catalunya,Toyota,Ralf Schumacher,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,6,ESP,Circuit de Catalunya,Toyota,Jarno Trulli,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,6,ESP,Circuit de Catalunya,Williams,Mark Webber,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,6,ESP,Circuit de Catalunya,Williams,Nico Rosberg,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,6,ESP,Circuit de Catalunya,Honda,Rubens Barrichello,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,6,ESP,Circuit de Catalunya,Honda,Jenson Button,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,6,ESP,Circuit de Catalunya,RBR,David Coulthard,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,6,ESP,Circuit de Catalunya,RBR,Christian Klien,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,6,ESP,Circuit de Catalunya,BMW Sauber,Nick Heidfeld,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,6,ESP,Circuit de Catalunya,BMW Sauber,Jacques Villeneuve,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,6,ESP,Circuit de Catalunya,Midland/Spyker,Tiago Monteiro,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,6,ESP,Circuit de Catalunya,Midland/Spyker,Christijan Albers,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,6,ESP,Circuit de Catalunya,Toro Rosso,Vitantonio Liuzzi,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,6,ESP,Circuit de Catalunya,Toro Rosso,Scott Speed,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,6,ESP,Circuit de Catalunya,Super Aguri,Takuma Sato,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,6,ESP,Circuit de Catalunya,Super Aguri,Franck Montagny,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,7,MCO,Circuit de Monaco,Renault,Fernando Alonso,Yes,no,10,0,Fernando Alonso,"1:13.962	",162.932,Renault,Renault,Fernando Alonso,Renault,Renault,N/A,N/A,0,N/A,N/A
06,V8,7,MCO,Circuit de Monaco,Renault,Giancarlo Fisichella,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,7,MCO,Circuit de Monaco,McLaren,Kimi Raikkonen,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,7,MCO,Circuit de Monaco,McLaren,Juan Pablo Montoya,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,7,MCO,Circuit de Monaco,Ferrari,Michael Schumacher,no,Yes,0,4,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,Michael Schumacher,"1:15.143	",160.014,Ferrari,Ferrari
06,V8,7,MCO,Circuit de Monaco,Ferrari,Felipe Massa,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,7,MCO,Circuit de Monaco,Toyota,Ralf Schumacher,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,7,MCO,Circuit de Monaco,Toyota,Jarno Trulli,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,7,MCO,Circuit de Monaco,Williams,Mark Webber,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,7,MCO,Circuit de Monaco,Williams,Nico Rosberg,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,7,MCO,Circuit de Monaco,Honda,Rubens Barrichello,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
06,V8,7,MCO,Circuit de Monaco,Honda,Jenson Button,no,no,0,0,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A
